date,r2y_liq,r3y_liq,r4y_liq,r5y_liq,r6y_liq,r7y_liq,r8y_liq,r9y_liq,r10y_liq,r11y_liq
6/18/2002,1.142439104,0.980983384,0.861826938,0.77006184,0.700533014,0.648940489,0.611155964,0.583557938,0.563202573,0.547804123
6/19/2002,1.069381115,0.918250348,0.806713853,0.720817054,0.655734536,0.607441308,0.57207307,0.546239915,0.527186257,0.512772525
6/20/2002,1.068826203,0.917773859,0.806295242,0.720443015,0.655394269,0.607126101,0.571776216,0.545956465,0.526912695,0.512506442
6/21/2002,1.104433212,0.948348691,0.833156262,0.744443943,0.677228155,0.627351975,0.59082444,0.564144527,0.54446633,0.529580146
6/24/2002,1.105371279,0.949154186,0.833863916,0.745076248,0.677803369,0.627884827,0.591326266,0.564623692,0.544928781,0.530029953
6/25/2002,1.081140024,0.928347424,0.815584474,0.728743154,0.662944989,0.61412073,0.578363583,0.552246366,0.532983195,0.518410969
6/26/2002,1.061987233,0.911901409,0.801136097,0.715833203,0.651200676,0.603241356,0.56811766,0.542463119,0.523541202,0.509227129
6/27/2002,1.060520666,0.910642106,0.800029757,0.714844663,0.650301391,0.602408301,0.56733311,0.541713997,0.52281821,0.508523904
6/28/2002,1.057508277,0.908055444,0.797757287,0.71281416,0.648454222,0.600697172,0.565721611,0.540175269,0.521333155,0.507079452
7/1/2002,1.066162304,0.915486437,0.804285664,0.718647412,0.653760791,0.605612925,0.570351144,0.544595746,0.52559944,0.511229092
7/2/2002,1.079770912,0.927171802,0.814551651,0.727820303,0.662105462,0.613343032,0.577631166,0.551547023,0.532308246,0.517754474
7/3/2002,1.101586838,0.945904583,0.83100903,0.742525343,0.675482785,0.625735148,0.589301752,0.562690599,0.543063118,0.528215298
7/5/2002,1.122462192,0.963829718,0.846756865,0.75659639,0.688283358,0.63759299,0.600469172,0.573353731,0.553354304,0.538225114
7/8/2002,1.12140521,0.962922114,0.845959505,0.75588393,0.687635226,0.636992592,0.599903732,0.572813824,0.55283323,0.537718287
7/9/2002,1.170766178,1.005307121,0.88319616,0.789155723,0.717902912,0.665031137,0.626309734,0.598027409,0.577167327,0.561387068
7/10/2002,1.125072782,0.966071365,0.848726228,0.75835606,0.689884147,0.639075885,0.601865726,0.57468722,0.554641279,0.539476902
7/11/2002,1.107698672,0.951152659,0.835619642,0.746645029,0.679230505,0.629206858,0.592571322,0.565812524,0.546076146,0.531145947
7/12/2002,1.16275412,0.998427371,0.877152068,0.78375519,0.712989992,0.660480042,0.622023627,0.593934849,0.573217522,0.557545255
7/15/2002,1.138126494,0.977280255,0.858573615,0.767154922,0.697888562,0.646490794,0.608848902,0.581355057,0.561076531,0.545736209
7/16/2002,1.159464275,0.995602465,0.874670293,0.781537668,0.71097269,0.658611309,0.620263701,0.592254396,0.571595686,0.555967761
7/17/2002,1.084567475,0.931290489,0.818170056,0.73105343,0.66504667,0.616067627,0.580197122,0.553997108,0.534672868,0.520054446
7/18/2002,1.148831877,0.986472695,0.866649483,0.774370893,0.704453003,0.652571781,0.614575823,0.586823367,0.566354099,0.550869483
7/19/2002,1.193661031,1.024966349,0.900467454,0.804588014,0.731941822,0.678036117,0.6385575,0.6097221,0.588454091,0.572365242
7/22/2002,1.216756034,1.04479744,0.917889735,0.820155216,0.746103463,0.691154787,0.650912336,0.621519029,0.599839524,0.583439388
7/23/2002,1.297324349,1.113979401,0.978668418,0.874462343,0.795507203,0.736920064,0.694012932,0.662673327,0.6395583,0.622072218
7/24/2002,1.157501998,0.993917507,0.873190001,0.780214994,0.70976944,0.657496676,0.619213967,0.591252065,0.570628317,0.555026841
7/25/2002,1.328402447,1.140665374,1.002112944,0.895410556,0.814564003,0.754573378,0.710638383,0.678548021,0.654879261,0.636974291
7/26/2002,1.338985468,1.149752744,1.010096505,0.902544048,0.821053413,0.760584859,0.716299846,0.683953828,0.660096506,0.642048891
7/29/2002,1.20436583,1.034158287,0.908542881,0.811803591,0.738505905,0.684116771,0.644284108,0.615190112,0.59373137,0.577498236
7/30/2002,1.292253717,1.109625379,0.974843263,0.87104448,0.792397939,0.73403979,0.691300362,0.660083248,0.637058567,0.61964083
7/31/2002,1.392628713,1.195814833,1.050563601,0.938702313,0.853946951,0.791055869,0.744996683,0.7113548,0.686541691,0.667771042
8/1/2002,1.355224815,1.163697059,1.022347055,0.913490191,0.83101123,0.769809307,0.724987201,0.692248888,0.668102221,0.649835723
8/2/2002,1.353124081,1.161893212,1.020762314,0.91207419,0.829723079,0.768616025,0.723863398,0.691175833,0.667066596,0.648828413
8/5/2002,1.350732661,1.15983976,1.018958288,0.910462251,0.828256682,0.767257625,0.722584091,0.689954295,0.665887667,0.647681717
8/6/2002,1.308519526,1.123592415,0.987113775,0.882008459,0.802371981,0.743279268,0.700001872,0.668391824,0.645077327,0.62744035
8/7/2002,1.292342413,1.10970154,0.974910173,0.871104266,0.792452327,0.734090172,0.691347811,0.660128554,0.637102293,0.61968336
8/8/2002,1.317419267,1.131234397,0.993827513,0.888007336,0.80782922,0.748334595,0.704762853,0.672937812,0.649464745,0.631707812
8/9/2002,1.272286228,1.092479805,0.959780299,0.857585381,0.780154061,0.722697643,0.680618611,0.649883854,0.627214943,0.610066339
8/12/2002,1.247037602,1.070799452,0.940733379,0.840566528,0.764671839,0.708355648,0.667111678,0.636986855,0.61476781,0.597959522
8/13/2002,1.240484341,1.065172334,0.935789766,0.836149298,0.76065344,0.704633195,0.663605964,0.633639449,0.611537167,0.594817207
8/14/2002,1.266647696,1.08763814,0.955526733,0.853784724,0.776696565,0.719494783,0.677602238,0.647003692,0.624435245,0.60736264
8/15/2002,1.261362801,1.083100135,0.951539943,0.850222437,0.773455917,0.716492801,0.674775045,0.644304167,0.621829883,0.604828512
8/16/2002,1.305980587,1.121412293,0.985198464,0.880297086,0.800815127,0.741837073,0.698643649,0.667094934,0.643825674,0.626222919
8/19/2002,1.288566818,1.106459533,0.97206196,0.868559323,0.790137167,0.731945518,0.689328029,0.65819998,0.63524099,0.617872947
8/20/2002,1.285699772,1.103997673,0.969899134,0.866626789,0.788379121,0.730316948,0.687794282,0.656735493,0.633827586,0.616498187
8/21/2002,1.215692887,1.043884543,0.917087725,0.819438602,0.745451551,0.690550887,0.650343599,0.620975973,0.599315412,0.582929605
8/22/2002,1.179438473,1.0127538,0.889738319,0.79500129,0.723220682,0.669957267,0.630949041,0.602457217,0.581442617,0.565545469
8/23/2002,1.253519552,1.076365337,0.945623196,0.84493569,0.76864651,0.712037594,0.670579243,0.640297835,0.617963298,0.601067643
8/26/2002,1.2154154,1.043646271,0.916878395,0.819251561,0.745281398,0.690393266,0.650195155,0.620834233,0.599178615,0.582796549
8/27/2002,1.173360838,1.007535089,0.885153506,0.790904655,0.719493933,0.666504983,0.627697766,0.599352761,0.578446449,0.562631218
8/28/2002,1.24992434,1.07327822,0.94291106,0.842512335,0.766441959,0.709995404,0.668655959,0.638461401,0.616190922,0.599343724
8/29/2002,1.160517059,0.996506464,0.875464487,0.782247298,0.711618248,0.659209323,0.620826895,0.592792158,0.57211469,0.556472575
8/30/2002,1.164335387,0.999785165,0.878344936,0.784821045,0.713959611,0.661378251,0.622869537,0.594742561,0.573997059,0.558303479
9/3/2002,1.120272545,0.961949524,0.845105051,0.755120456,0.686940687,0.636349203,0.599297805,0.572235259,0.552274846,0.537175169
9/4/2002,1.185529086,1.017983654,0.894332922,0.799106671,0.726955389,0.673416922,0.634207258,0.605568303,0.584445183,0.568465942
9/5/2002,1.227200539,1.053765871,0.925768804,0.827195342,0.752507936,0.697087587,0.656499699,0.626854083,0.604988484,0.588447571
9/6/2002,1.276191534,1.095833191,0.962726362,0.860217755,0.782548758,0.724915976,0.682707782,0.651878684,0.629140191,0.611938949
9/9/2002,1.242421026,1.066835315,0.937250751,0.837454721,0.761840997,0.705733291,0.664642007,0.634628708,0.612491918,0.595745855
9/10/2002,1.28750127,1.105544574,0.971258138,0.86784109,0.789483782,0.731340254,0.688758006,0.657655698,0.634715693,0.617362012
9/11/2002,1.283824191,1.10238716,0.968484244,0.865362553,0.787229032,0.72925156,0.686790927,0.655777446,0.632902958,0.615598838
9/12/2002,1.309455926,1.124396478,0.987820171,0.882639641,0.802946173,0.743811172,0.700502806,0.668870137,0.645538956,0.627889358
9/13/2002,1.300114906,1.116375582,0.980773544,0.87634332,0.797218347,0.738505186,0.695505761,0.664098744,0.640933996,0.623410301
9/16/2002,1.295741634,1.112620365,0.977474459,0.873395513,0.794536697,0.736021034,0.693166248,0.661864876,0.638778049,0.6213133
9/17/2002,1.318413838,1.132088409,0.994577791,0.888677727,0.808439081,0.748899541,0.705294905,0.673445839,0.649955051,0.632184712
9/18/2002,1.315077708,1.129223759,0.9920611,0.886429007,0.806393397,0.747004517,0.703510219,0.671741744,0.648310397,0.630585025
9/19/2002,1.334380811,1.145798843,1.006622869,0.899440276,0.818229881,0.757969273,0.713836552,0.68160177,0.657826491,0.63984094
9/20/2002,1.316161135,1.13015407,0.99287841,0.887159291,0.807057745,0.747619937,0.704089806,0.672295158,0.648844507,0.631104532
9/23/2002,1.327827519,1.140171697,1.001679232,0.895023025,0.814211463,0.754246801,0.710330821,0.678254348,0.654595831,0.63669861
9/24/2002,1.309753185,1.124651727,0.988044416,0.882840008,0.80312845,0.743980025,0.700661827,0.669021977,0.6456855,0.628031895
9/25/2002,1.324384668,1.137215409,0.999082033,0.892702369,0.812100338,0.752291156,0.708489043,0.676495739,0.652898566,0.635047749
9/26/2002,1.268087267,1.088874264,0.95661271,0.854755069,0.777579297,0.720312504,0.678372347,0.647739025,0.625144928,0.60805292
9/27/2002,1.239522368,1.064346311,0.935064077,0.835500879,0.760063567,0.704086764,0.66309135,0.633148073,0.61106293,0.594355937
9/30/2002,1.234990585,1.060454985,0.931645416,0.832446228,0.75728472,0.701512573,0.66066704,0.630833238,0.608828841,0.592182929
10/1/2002,1.262022831,1.083666886,0.952037853,0.850667331,0.773860641,0.716867718,0.675128133,0.64464131,0.622155267,0.605144999
10/2/2002,1.249315152,1.072755126,0.942451505,0.842101712,0.766068411,0.709649366,0.66833007,0.638150228,0.615890603,0.599051616
10/3/2002,1.239419189,1.064257714,0.934986242,0.835431331,0.760000298,0.704028155,0.663036153,0.633095369,0.611012065,0.594306462
10/4/2002,1.2641393,1.085484245,0.953634464,0.852093939,0.77515844,0.718069937,0.676260353,0.645722403,0.623198649,0.606159854
10/7/2002,1.344152703,1.154189717,1.013994535,0.906027026,0.824221913,0.763520007,0.719064095,0.686593252,0.662643863,0.644526601
10/8/2002,1.377843956,1.183119539,1.039410358,0.928736638,0.844881076,0.782657673,0.737087472,0.703802746,0.679253063,0.660681692
10/9/2002,1.213011513,1.041582115,0.915064965,0.81763122,0.743807358,0.689027785,0.648909179,0.619606328,0.597993541,0.581643876
10/10/2002,1.222378994,1.049625733,0.922131553,0.823945376,0.74955141,0.694348801,0.653920379,0.624391237,0.602611546,0.58613562
10/11/2002,1.181513511,1.014535583,0.891303675,0.79639997,0.724493076,0.671135952,0.632059097,0.603517147,0.582465575,0.566540458
10/15/2002,1.163069205,0.998697926,0.87738976,0.783967573,0.7131832,0.66065902,0.622192184,0.594095794,0.573372853,0.557696339
10/16/2002,1.212540554,1.041177715,0.914709685,0.81731377,0.74351857,0.688760266,0.648657236,0.619365762,0.597761367,0.581418049
10/17/2002,1.246403548,1.070255006,0.940255064,0.840139143,0.764283042,0.707995486,0.666772486,0.63666298,0.614455232,0.59765549
10/18/2002,1.33520309,1.146504913,1.007243176,0.899994534,0.818734094,0.758436352,0.714276436,0.68202179,0.65823186,0.640235226
10/21/2002,1.352009089,1.160935796,1.019921193,0.911322629,0.829039376,0.767982676,0.723266925,0.690606295,0.666516924,0.64829377
10/22/2002,1.366555749,1.173426643,1.030894822,0.921127815,0.837959253,0.776245625,0.731048765,0.698036729,0.673688174,0.655268952
10/23/2002,1.434233751,1.231540021,1.081949381,0.966746217,0.879458773,0.814688808,0.767253596,0.732606655,0.70705225,0.687720824
10/24/2002,1.527036624,1.311227486,1.151957503,1.029300055,0.93636463,0.867403689,0.816899156,0.780010366,0.752802449,0.732220173
10/25/2002,1.655948536,1.421920864,1.249205363,1.116193215,1.015412213,0.940629614,0.885861504,0.845858576,0.816353776,0.794033951
10/28/2002,1.692705036,1.453482735,1.27693353,1.140968959,1.037950956,0.961508434,0.905524657,0.864633797,0.83447409,0.81165884
10/29/2002,1.650148356,1.416940397,1.244829856,1.1122836,1.011855597,0.937334934,0.882758657,0.842895844,0.813494388,0.791252742
10/30/2002,1.603614734,1.37698316,1.209726077,1.080917581,0.983321613,0.910902407,0.857865163,0.819126468,0.790554123,0.768939684
10/31/2002,1.626973962,1.397041135,1.227347684,1.096662885,0.997645275,0.924171166,0.870361349,0.831058362,0.802069816,0.780140527
11/1/2002,1.627185394,1.397222686,1.227507182,1.0968054,0.997774922,0.924291266,0.870474456,0.831166361,0.802174048,0.780241909
11/4/2002,1.663875805,1.428727809,1.255185494,1.121536597,1.020273141,0.945132546,0.890102254,0.849907825,0.820261782,0.797835109
11/5/2002,1.623525607,1.39408012,1.224746333,1.094338519,0.995530775,0.922212395,0.868516627,0.829296942,0.800369837,0.778487027
11/6/2002,1.640262151,1.408451364,1.237371954,1.105619797,1.005793468,0.931719265,0.877469961,0.837845969,0.808620661,0.786512267
11/7/2002,1.660886509,1.426160976,1.252930445,1.11952166,1.018440132,0.943434534,0.888503109,0.848380893,0.818788111,0.796401729
11/8/2002,1.616902922,1.388393389,1.219750348,1.089874493,0.991469806,0.918450506,0.864973774,0.825914075,0.797104969,0.775311423
11/12/2002,1.641543778,1.409551865,1.238338782,1.106483679,1.00657935,0.932447269,0.878155576,0.838500625,0.809252481,0.787126812
11/13/2002,1.627904402,1.39784008,1.228049584,1.097290048,0.998215812,0.924699685,0.870859095,0.831533631,0.802528507,0.780586677
11/14/2002,1.532578028,1.315985748,1.156137797,1.033035242,0.939762567,0.870551377,0.819863569,0.782840915,0.755534265,0.734877299
11/15/2002,1.410430776,1.211101012,1.063993024,0.950701806,0.86486301,0.801167988,0.754520024,0.720448095,0.695317798,0.676307203
11/18/2002,1.471444897,1.263492285,1.110020522,0.991828415,0.902276301,0.835825882,0.787159964,0.75161411,0.725396697,0.705563718
11/19/2002,1.593327923,1.368150138,1.20196597,1.07398375,0.977013837,0.905059183,0.85236216,0.813871964,0.785482905,0.764007117
11/20/2002,1.561698411,1.34099068,1.178105472,1.052663856,0.957618914,0.887092649,0.835441726,0.797715608,0.769890106,0.748840639
11/21/2002,1.556083202,1.336169043,1.173869501,1.04887892,0.954175721,0.883903038,0.83243783,0.794847359,0.767121906,0.746148124
11/22/2002,1.446791477,1.24232302,1.09142261,0.97521076,0.887159053,0.821821982,0.773971441,0.739021142,0.71324299,0.693742304
11/25/2002,1.626742323,1.396842232,1.227172941,1.096506748,0.997503235,0.924039588,0.870237432,0.830940041,0.801955622,0.780029455
11/26/2002,1.579759577,1.356499344,1.191730355,1.064837997,0.968693853,0.897351946,0.845103676,0.806941252,0.778793947,0.75750104
11/27/2002,1.639073646,1.407430826,1.236475377,1.104818685,1.005064688,0.931044158,0.876834162,0.837238881,0.808034749,0.785942374
11/29/2002,1.555030484,1.335265101,1.173075358,1.048169335,0.953530204,0.883305062,0.831874671,0.794309631,0.766602935,0.745643341
12/2/2002,1.546640715,1.32806102,1.16674633,1.042514206,0.948385676,0.878539415,0.827386504,0.790024136,0.762466925,0.741620413
12/3/2002,1.490396141,1.279765236,1.124316857,1.004602513,0.913897027,0.84659077,0.797298068,0.761294406,0.73473933,0.714650915
12/4/2002,1.514894378,1.300801248,1.142797702,1.021115566,0.928919118,0.860506521,0.810403575,0.773808106,0.746816534,0.726397918
12/5/2002,1.431564701,1.229248176,1.079935918,0.964947142,0.877822136,0.813172706,0.765825768,0.731243304,0.705736455,0.686441004
12/6/2002,1.483845572,1.274140429,1.119375275,1.000187098,0.909880279,0.842869846,0.793793794,0.757948375,0.731510013,0.711509891
12/9/2002,1.479842242,1.270702871,1.116355264,0.99748865,0.907425474,0.840595832,0.791652184,0.755903474,0.729536441,0.709590278
12/10/2002,1.367683471,1.174394989,1.031745547,0.921887956,0.838650761,0.776886206,0.731652048,0.698612769,0.674244121,0.655809699
12/11/2002,1.379035458,1.184142652,1.040309197,0.929539771,0.845611694,0.783334483,0.737724874,0.704411365,0.679840453,0.661253022
12/12/2002,1.294054275,1.111171473,0.976201559,0.872258148,0.793502024,0.735062562,0.692263583,0.661002974,0.637946211,0.620504205
12/13/2002,1.244719768,1.068809187,0.938984864,0.83900419,0.763250564,0.707039047,0.665871736,0.635802905,0.613625158,0.596848111
12/16/2002,1.19455283,1.025732114,0.901140204,0.805189132,0.732488665,0.678542686,0.639034574,0.610177631,0.588893732,0.572792863
12/17/2002,1.175011898,1.008952813,0.886399024,0.792017554,0.720506348,0.667442837,0.628581013,0.600196123,0.579260393,0.563422908
12/18/2002,1.22779535,1.054276619,0.926217514,0.827596275,0.752872669,0.697425458,0.656817897,0.627157912,0.605281715,0.588732785
12/19/2002,1.23855011,1.063511459,0.934330631,0.834845528,0.759467388,0.703534492,0.662571234,0.632651444,0.610583625,0.593889735
12/20/2002,1.235841638,1.061185762,0.932287429,0.833019881,0.757806578,0.701995997,0.661122317,0.631267956,0.609248395,0.592591012
12/23/2002,1.194804352,1.025948089,0.901329946,0.80535867,0.732642896,0.678685558,0.639169127,0.610306109,0.589017728,0.572913469
12/24/2002,1.217436991,1.04538216,0.918403432,0.820614216,0.746521019,0.691541592,0.651276619,0.621866862,0.600175224,0.58376591
12/26/2002,1.183813704,1.0165107,0.893038882,0.797950417,0.725903533,0.672442533,0.633289602,0.604692085,0.58359953,0.567643409
12/27/2002,1.216461158,1.044544237,0.917667289,0.819956455,0.745922648,0.690987289,0.650754591,0.621368406,0.599694156,0.583297994
12/30/2002,0.957937078,0.82255619,0.722643313,0.645698127,0.587398091,0.544137674,0.512455287,0.489314296,0.472246289,0.459334663
12/31/2002,0.927614957,0.796519356,0.699769078,0.625259481,0.568804849,0.526913778,0.496234251,0.473825756,0.457298011,0.444795085
1/2/2003,0.927764623,0.79664787,0.699881982,0.625360363,0.568896622,0.526998793,0.496314316,0.473902205,0.457371794,0.44486685
1/3/2003,0.910522658,0.781842633,0.686875083,0.613738405,0.55832401,0.517204827,0.487090603,0.465095008,0.448871806,0.436599259
1/6/2003,0.934740683,0.802638036,0.705144544,0.630062581,0.573174278,0.530961409,0.500046209,0.477465577,0.46081087,0.448211899
1/7/2003,0.893042832,0.766833152,0.673688748,0.601956117,0.547605544,0.507275749,0.477739646,0.456166313,0.440254556,0.428217613
1/8/2003,0.941178683,0.808166182,0.710001207,0.634402119,0.577121999,0.53461839,0.503490263,0.480754107,0.463984692,0.451298946
1/9/2003,0.927913587,0.796775782,0.699994357,0.625460773,0.568987966,0.527083409,0.496394005,0.473978296,0.457445231,0.444938279
1/10/2003,0.973429798,0.835859394,0.734330626,0.656141005,0.596898082,0.552938014,0.520743228,0.497227978,0.47988393,0.466763484
1/13/2003,0.885343741,0.760222138,0.66788075,0.596766539,0.542884533,0.502902429,0.473620962,0.452233617,0.436459038,0.424525867
1/14/2003,0.955183692,0.820191927,0.720566229,0.643842205,0.58570974,0.542573666,0.510982343,0.487907867,0.470888918,0.458014404
1/15/2003,0.905542047,0.77756591,0.683117837,0.610381221,0.555269946,0.514375687,0.48442619,0.462550912,0.446416452,0.434211036
1/16/2003,0.85978804,0.738278108,0.64860218,0.579540702,0.527214015,0.488386006,0.459949757,0.439179764,0.423860523,0.412271806
1/17/2003,0.938400932,0.805780998,0.707905742,0.632529774,0.575418708,0.533040543,0.502004285,0.479335232,0.462615309,0.449967003
1/21/2003,0.929509077,0.798145788,0.701197953,0.626536213,0.569966305,0.527989696,0.497247524,0.474793272,0.45823178,0.445703323
1/22/2003,1.003041463,0.861286177,0.756668911,0.676100767,0.615055679,0.569758349,0.536584199,0.512353618,0.494481965,0.480962396
1/23/2003,0.995510459,0.854819496,0.750987714,0.671024489,0.610437738,0.565480508,0.532555435,0.508506781,0.490769311,0.47735125
1/24/2003,0.922512775,0.792138242,0.695920122,0.621820352,0.565676238,0.524015582,0.493504803,0.471219561,0.454782725,0.442348568
1/27/2003,0.956349372,0.821192866,0.721445588,0.644627932,0.586424524,0.543235808,0.511605932,0.488503296,0.471463577,0.458573352
1/28/2003,1.015738416,0.872188727,0.766247169,0.684659157,0.622841333,0.576970608,0.543376525,0.518839222,0.500741341,0.487050636
1/29/2003,0.946429249,0.812674709,0.7139621,0.637941266,0.580341597,0.537600873,0.506299091,0.483436096,0.466573129,0.453816613
1/30/2003,0.983132891,0.844191193,0.741650392,0.662681381,0.602847928,0.558449669,0.525933966,0.502184318,0.484667385,0.471416156
1/31/2003,1.042561594,0.895221108,0.78648189,0.702739338,0.639289055,0.592206997,0.557725776,0.532540502,0.513964701,0.499912457
2/3/2003,0.980860384,0.842239849,0.739936071,0.661149597,0.601454449,0.557158815,0.524718273,0.501023522,0.48354708,0.47032648
2/4/2003,0.997137869,0.856216911,0.75221539,0.672121446,0.61143565,0.566404926,0.53342603,0.509338062,0.491571596,0.478131599
2/5/2003,0.903053815,0.775429328,0.681240778,0.608704026,0.553744185,0.512962295,0.483095092,0.461279923,0.445189796,0.433017919
2/6/2003,0.908285852,0.779921945,0.685187693,0.612230684,0.556952421,0.515934252,0.485894008,0.463952448,0.447769099,0.435526701
2/7/2003,0.870802699,0.747736116,0.656911359,0.586965141,0.533968102,0.494642671,0.465842128,0.444806052,0.429290558,0.41755338
2/10/2003,0.870683785,0.747634008,0.656821653,0.586884986,0.533895185,0.494575124,0.465778514,0.444745311,0.429231936,0.41749636
2/11/2003,0.825418633,0.708765974,0.622674776,0.556373981,0.506139015,0.468863128,0.441563597,0.42162387,0.406917005,0.395791539
2/12/2003,0.856600647,0.735541175,0.646197692,0.577392238,0.525259535,0.486575469,0.458244638,0.437551643,0.422289194,0.410743439
2/13/2003,0.838777341,0.720236756,0.632752244,0.565378426,0.51433045,0.476451284,0.448709933,0.428447498,0.413502615,0.402197092
2/14/2003,0.83199945,0.714416753,0.627639176,0.560809784,0.510174311,0.472601234,0.445084052,0.424985351,0.410161232,0.398947066
2/18/2003,0.76651954,0.658190821,0.578242801,0.516673007,0.47002264,0.435406634,0.410055106,0.39153821,0.377880778,0.367549187
2/19/2003,0.893569361,0.767285269,0.674085948,0.602311024,0.547928406,0.507574834,0.478021316,0.456435264,0.440514126,0.428470085
2/20/2003,0.847987094,0.728144936,0.639699847,0.571586266,0.519977785,0.481682706,0.453636756,0.43315184,0.418042862,0.406613206
2/21/2003,0.79275989,0.680722742,0.598037853,0.534360333,0.486112978,0.450311959,0.424092569,0.404941782,0.390816813,0.38013154
2/24/2003,0.837192674,0.718876043,0.631556812,0.56431028,0.513358747,0.475551145,0.447862204,0.42763805,0.412721401,0.401437238
2/25/2003,0.816608006,0.701200512,0.616028263,0.550435171,0.50073642,0.463858421,0.436850289,0.417123401,0.402573519,0.391566807
2/26/2003,0.81179545,0.697068093,0.612397794,0.547191265,0.497785406,0.461124741,0.434275778,0.414665147,0.400201013,0.389259168
2/27/2003,0.7738763,0.664507883,0.583792554,0.521631836,0.474533736,0.4395855,0.413990657,0.395296044,0.381507532,0.371076783
2/28/2003,0.848036634,0.728187475,0.639737219,0.571619659,0.520008162,0.481710847,0.453663258,0.433177145,0.418067285,0.40663696
3/3/2003,0.729905911,0.62675163,0.550622413,0.491993566,0.447571504,0.414608969,0.390468384,0.372835967,0.359830897,0.349992806
3/4/2003,0.753952228,0.64739959,0.568762342,0.508202002,0.462316481,0.428268015,0.403332133,0.385118827,0.371685312,0.361523111
3/5/2003,0.801297351,0.688053642,0.604478296,0.540115014,0.49134807,0.455161499,0.428659745,0.409302718,0.395025633,0.384225287
3/6/2003,0.789948019,0.67830826,0.595916649,0.532464989,0.484388765,0.44871473,0.422588339,0.403505479,0.38943061,0.378783237
3/7/2003,0.740534194,0.635877866,0.558640119,0.499157567,0.454088668,0.42064616,0.39615406,0.378264895,0.365070455,0.35508911
3/10/2003,0.750099875,0.644091673,0.565856225,0.505605321,0.459954255,0.426079761,0.401271289,0.383151045,0.369786169,0.359675893
3/11/2003,0.768993378,0.660315043,0.580109002,0.5183405,0.471539574,0.436811851,0.411378504,0.392801847,0.379100337,0.368735403
3/12/2003,0.706694606,0.606820673,0.533112396,0.476347971,0.433338548,0.401424235,0.37805133,0.360979632,0.348388128,0.338862892
3/13/2003,0.661693664,0.568179509,0.499164833,0.446015056,0.40574439,0.375862318,0.353977755,0.337993149,0.326203447,0.31728476
3/14/2003,0.663979385,0.570142199,0.500889122,0.447555747,0.407145972,0.377160678,0.355200517,0.339160695,0.327330268,0.318380773
3/17/2003,0.666820017,0.572581378,0.503032023,0.449470478,0.408887822,0.378774244,0.356720134,0.34061169,0.32873065,0.319742867
3/18/2003,0.720646726,0.618801003,0.54363752,0.485752407,0.441893858,0.409349468,0.385515117,0.368106375,0.35526628,0.34555299
3/19/2003,0.703058112,0.603698108,0.530369118,0.473896789,0.431108683,0.399358595,0.376105962,0.35912211,0.346595399,0.337119179
3/20/2003,0.661294189,0.56783649,0.498863479,0.445745789,0.405499435,0.375635404,0.353764053,0.337789097,0.326006513,0.31709321
3/21/2003,0.7266552,0.623960327,0.54817016,0.489802423,0.445578198,0.412762465,0.388729393,0.371175504,0.358228353,0.348434077
3/24/2003,0.70688967,0.606988169,0.533259548,0.476479454,0.433458159,0.401535037,0.378155681,0.361079271,0.348484291,0.338956426
3/25/2003,0.67395153,0.578705027,0.508411854,0.454277478,0.413260799,0.382825162,0.360535188,0.344254467,0.332246362,0.323162456
3/26/2003,0.746839044,0.64129168,0.563396337,0.503407356,0.457954743,0.424227508,0.399526884,0.381485412,0.368178636,0.358112311
3/27/2003,0.690819084,0.593188766,0.521136307,0.465647064,0.423603826,0.392406451,0.369558606,0.352870415,0.340561772,0.331250516
3/28/2003,0.636212865,0.546299795,0.479942767,0.428839706,0.390119801,0.361388442,0.340346619,0.324977556,0.313641857,0.305066615
3/31/2003,0.631403595,0.542170198,0.476314777,0.425598015,0.387170801,0.358656629,0.337773866,0.322520981,0.311270971,0.302760551
4/1/2003,0.701203919,0.60210596,0.528970362,0.472646969,0.42997171,0.398305356,0.375114048,0.358174989,0.345681315,0.336230086
4/2/2003,0.744984715,0.639699415,0.561997479,0.502157444,0.456817686,0.423174193,0.398534898,0.380538221,0.367264484,0.357223153
4/3/2003,0.702824438,0.603497458,0.53019284,0.473739281,0.430965397,0.399225861,0.375980956,0.35900275,0.346480202,0.337007131
4/4/2003,0.726659323,0.623963867,0.54817327,0.489805201,0.445580726,0.412764807,0.388731598,0.37117761,0.358230385,0.348436054
4/7/2003,0.751828662,0.645576138,0.567160378,0.506770611,0.461014331,0.427061765,0.402196116,0.38403411,0.370638431,0.360504853
4/8/2003,0.692835973,0.594920617,0.522657797,0.46700655,0.424840563,0.393552106,0.370637555,0.353900641,0.341556063,0.332217622
4/9/2003,0.811293529,0.696637106,0.612019158,0.546852945,0.497477633,0.460839635,0.434007272,0.414408766,0.399953574,0.389018495
4/10/2003,0.844218439,0.724908888,0.63685687,0.569046002,0.517666881,0.479541995,0.451620688,0.431226811,0.416184981,0.404806121
4/11/2003,0.859623928,0.738137189,0.648478378,0.579430082,0.527113383,0.488292785,0.459861964,0.439095935,0.423779619,0.412193114
4/14/2003,0.845182952,0.725737091,0.637584474,0.569696132,0.518258311,0.480089868,0.452136661,0.431719484,0.416660469,0.405268608
4/15/2003,0.862292804,0.740428886,0.650491711,0.58122904,0.528749913,0.489808789,0.461289698,0.440459197,0.425095328,0.413472851
